# assembly_accession,asm_name,domain,ftp_basename,ftp_path,organism_name,taxid,genetic_code
GCF_000021985.1,ASM2198v1,bacteria,GCF_000021985.1_ASM2198v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/985/GCF_000021985.1_ASM2198v1,Thioalkalivibrio sulfidiphilus HL-EbGr7,396588,11
GCF_000007865.1,ASM786v1,bacteria,GCF_000007865.1_ASM786v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/865/GCF_000007865.1_ASM786v1,Mycobacterium avium subsp. paratuberculosis K-10,262316,11
GCF_000284375.1,ASM28437v1,bacteria,GCF_000284375.1_ASM28437v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/375/GCF_000284375.1_ASM28437v1,Bradyrhizobium japonicum USDA 6,1037409,11
GCF_000243135.2,ASM24313v3,bacteria,GCF_000243135.2_ASM24313v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/135/GCF_000243135.2_ASM24313v3,Desulfitobacterium dichloroeliminans LMG P-21439,871963,11
GCF_000023125.1,ASM2312v1,bacteria,GCF_000023125.1_ASM2312v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/125/GCF_000023125.1_ASM2312v1,Dyadobacter fermentans DSM 18053,471854,11
GCF_000980815.1,ASM98081v1,bacteria,GCF_000980815.1_ASM98081v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/980/815/GCF_000980815.1_ASM98081v1,Corynebacterium camporealensis,161896,11
GCF_001298465.1,ASM129846v1,bacteria,GCF_001298465.1_ASM129846v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/465/GCF_001298465.1_ASM129846v1,Campylobacter concisus,199,11
GCF_000250635.1,ASM25063v1,bacteria,GCF_000250635.1_ASM25063v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/635/GCF_000250635.1_ASM25063v1,Saprospira grandis str. Lewin,984262,11
GCF_000258405.1,ASM25840v1,bacteria,GCF_000258405.1_ASM25840v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/405/GCF_000258405.1_ASM25840v1,Ignavibacterium album JCM 16511,945713,11
GCF_000325745.1,ASM32574v1,bacteria,GCF_000325745.1_ASM32574v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/745/GCF_000325745.1_ASM32574v1,Liberibacter crescens BT-1,1215343,11
GCF_002021925.1,ASM202192v1,bacteria,GCF_002021925.1_ASM202192v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/021/925/GCF_002021925.1_ASM202192v1,Campylobacter pinnipediorum subsp. pinnipediorum,1660067,11
GCF_001698225.1,ASM169822v1,bacteria,GCF_001698225.1_ASM169822v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/698/225/GCF_001698225.1_ASM169822v1,Gordonia terrae,2055,11
GCF_001051995.2,ASM105199v2,bacteria,GCF_001051995.2_ASM105199v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/051/995/GCF_001051995.2_ASM105199v2,Thauera humireducens,1134435,11
GCF_001643975.1,ASM164397v1,bacteria,GCF_001643975.1_ASM164397v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/643/975/GCF_001643975.1_ASM164397v1,Campylobacter hyointestinalis subsp. lawsonii,91353,11
GCF_001584725.1,ASM158472v1,bacteria,GCF_001584725.1_ASM158472v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/584/725/GCF_001584725.1_ASM158472v1,endosymbiont 'TC1' of Trimyema compressum,243899,11
GCF_001660485.1,ASM166048v1,bacteria,GCF_001660485.1_ASM166048v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/660/485/GCF_001660485.1_ASM166048v1,Agromyces aureus,453304,11
GCF_000265405.1,ASM26540v1,bacteria,GCF_000265405.1_ASM26540v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/265/405/GCF_000265405.1_ASM26540v1,Belliella baltica DSM 15883,866536,11
GCF_001941345.1,ASM194134v1,bacteria,GCF_001941345.1_ASM194134v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/345/GCF_001941345.1_ASM194134v1,Corynebacterium stationis,1705,11
GCF_002117405.1,ASM211740v1,bacteria,GCF_002117405.1_ASM211740v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/405/GCF_002117405.1_ASM211740v1,Methylocystis bryophila,655015,11
GCF_000833105.2,ASM83310v2,bacteria,GCF_000833105.2_ASM83310v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/833/105/GCF_000833105.2_ASM83310v2,Clostridium beijerinckii,1520,11
GCF_000021485.1,ASM2148v1,bacteria,GCF_000021485.1_ASM2148v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/485/GCF_000021485.1_ASM2148v1,Acidithiobacillus ferrooxidans ATCC 23270,243159,11
GCF_000550785.1,ASM55078v1,bacteria,GCF_000550785.1_ASM55078v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/550/785/GCF_000550785.1_ASM55078v1,Corynebacterium casei LMG S-19264,1285583,11
GCF_000021025.1,ASM2102v1,bacteria,GCF_000021025.1_ASM2102v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/025/GCF_000021025.1_ASM2102v1,Laribacter hongkongensis HLHK9,557598,11
GCF_000832985.1,ASM83298v1,bacteria,GCF_000832985.1_ASM83298v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/832/985/GCF_000832985.1_ASM83298v1,Bacillus megaterium NBRC 15308 = ATCC 14581,1348623,11
GCF_001953075.1,ASM195307v1,bacteria,GCF_001953075.1_ASM195307v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/953/075/GCF_001953075.1_ASM195307v1,Halioglobus pacificus,930806,11
GCF_001042635.1,ASM104263v1,bacteria,GCF_001042635.1_ASM104263v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/042/635/GCF_001042635.1_ASM104263v1,Bifidobacterium scardovii JCM 12489 = DSM 13734,1150461,11
GCF_000266925.1,ASM26692v1,bacteria,GCF_000266925.1_ASM26692v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/266/925/GCF_000266925.1_ASM26692v1,Acetomicrobium mobile DSM 13181,891968,11
GCF_900120345.1,PRJEB18024,bacteria,GCF_900120345.1_PRJEB18024,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/120/345/GCF_900120345.1_PRJEB18024,Lachnoclostridium phocaeense,1871021,11
GCF_000604125.1,ASM60412v1,bacteria,GCF_000604125.1_ASM60412v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/604/125/GCF_000604125.1_ASM60412v1,Treponema pallidum subsp. pallidum str. Sea 81-4,1095955,11
GCF_000009365.1,ASM936v1,bacteria,GCF_000009365.1_ASM936v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/365/GCF_000009365.1_ASM936v1,Alcanivorax borkumensis SK2,393595,11
GCF_000007945.1,ASM794v1,bacteria,GCF_000007945.1_ASM794v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/945/GCF_000007945.1_ASM794v1,Haemophilus ducreyi 35000HP,233412,11
GCF_001543325.1,ASM154332v1,bacteria,GCF_001543325.1_ASM154332v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/543/325/GCF_001543325.1_ASM154332v1,Lutibacter profundi,1622118,11
GCF_001543105.1,ASM154310v1,bacteria,GCF_001543105.1_ASM154310v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/543/105/GCF_001543105.1_ASM154310v1,Aerococcus christensenii,87541,11
GCF_000284515.1,ASM28451v1,bacteria,GCF_000284515.1_ASM28451v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/515/GCF_000284515.1_ASM28451v1,Halobacillus halophilus DSM 2266,866895,11
GCF_001735765.1,ASM173576v1,bacteria,GCF_001735765.1_ASM173576v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/735/765/GCF_001735765.1_ASM173576v1,Clostridium taeniosporum,394958,11
GCF_000013745.1,ASM1374v1,bacteria,GCF_000013745.1_ASM1374v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/745/GCF_000013745.1_ASM1374v1,Rhodopseudomonas palustris BisB18,316056,11
GCF_001421015.2,ASM142101v2,bacteria,GCF_001421015.2_ASM142101v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/421/015/GCF_001421015.2_ASM142101v2,Paenibacillus bovis,1616788,11
GCF_001729245.1,ASM172924v1,bacteria,GCF_001729245.1_ASM172924v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/729/245/GCF_001729245.1_ASM172924v1,Leptospira alstonii,28452,11
GCF_001997295.1,ASM199729v1,bacteria,GCF_001997295.1_ASM199729v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/997/295/GCF_001997295.1_ASM199729v1,Tessaracoccus flavus,1610493,11
GCF_001685435.2,ASM168543v3,bacteria,GCF_001685435.2_ASM168543v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/435/GCF_001685435.2_ASM168543v3,Salimicrobium jeotgali,1230341,11
GCF_001886815.1,ASM188681v1,bacteria,GCF_001886815.1_ASM188681v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/815/GCF_001886815.1_ASM188681v1,Caldithrix abyssi DSM 13497,880073,11
GCF_000013605.1,ASM1360v1,bacteria,GCF_000013605.1_ASM1360v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/605/GCF_000013605.1_ASM1360v1,Rhodoferax ferrireducens T118,338969,11
GCF_001457455.1,NCTC11397,bacteria,GCF_001457455.1_NCTC11397,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/455/GCF_001457455.1_NCTC11397,Corynebacterium diphtheriae,1717,11
GCF_000568815.1,ASM56881v1,bacteria,GCF_000568815.1_ASM56881v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/568/815/GCF_000568815.1_ASM56881v1,Sulfurospirillum multivorans DSM 12446,1150621,11
GCF_000208385.1,ASM20838v1,bacteria,GCF_000208385.1_ASM20838v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/385/GCF_000208385.1_ASM20838v1,Sphaerochaeta coccoides DSM 17374,760011,11
GCF_000007725.1,ASM772v1,bacteria,GCF_000007725.1_ASM772v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/725/GCF_000007725.1_ASM772v1,Buchnera aphidicola str. Bp (Baizongia pistaciae),224915,11
GCF_000525635.1,ASM52563v1,bacteria,GCF_000525635.1_ASM52563v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/525/635/GCF_000525635.1_ASM52563v1,Kutzneria albida DSM 43870,1449976,11
GCF_000767465.1,ASM76746v1,bacteria,GCF_000767465.1_ASM76746v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/465/GCF_000767465.1_ASM76746v1,Novosphingobium pentaromativorans US6-1,1088721,11
GCF_001443625.1,ASM144362v1,bacteria,GCF_001443625.1_ASM144362v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/443/625/GCF_001443625.1_ASM144362v1,Streptomyces venezuelae,54571,11
GCF_000238255.3,ASM23825v4,bacteria,GCF_000238255.3_ASM23825v4,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/255/GCF_000238255.3_ASM23825v4,Pseudoalteromonas spongiae UST010723-006,1117319,11
GCF_001854245.1,ASM185424v1,bacteria,GCF_001854245.1_ASM185424v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/854/245/GCF_001854245.1_ASM185424v1,Desulfococcus multivorans,897,11
GCF_001187505.1,ASM118750v1,bacteria,GCF_001187505.1_ASM118750v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/187/505/GCF_001187505.1_ASM118750v1,Mycobacterium goodii,134601,11
GCF_001308145.2,ASM130814v2,bacteria,GCF_001308145.2_ASM130814v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/308/145/GCF_001308145.2_ASM130814v2,Weissella cibaria,137591,11
GCF_000785705.2,ASM78570v2,bacteria,GCF_000785705.2_ASM78570v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/785/705/GCF_000785705.2_ASM78570v2,Methylomonas denitrificans,1538553,11
GCF_002005145.1,ASM200514v1,bacteria,GCF_002005145.1_ASM200514v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/145/GCF_002005145.1_ASM200514v1,Desulfotomaculum ferrireducens,1833852,11
GCF_000013325.1,ASM1332v1,bacteria,GCF_000013325.1_ASM1332v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/325/GCF_000013325.1_ASM1332v1,Novosphingobium aromaticivorans DSM 12444,279238,11
GCF_000347595.1,ASM34759v1,bacteria,GCF_000347595.1_ASM34759v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/595/GCF_000347595.1_ASM34759v1,Bibersteinia trehalosi USDA-ARS-USMARC-192,1171377,11
GCF_002240375.1,ASM224037v1,bacteria,GCF_002240375.1_ASM224037v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/375/GCF_002240375.1_ASM224037v1,Lactobacillus agilis,1601,11
GCF_000007485.1,ASM748v1,bacteria,GCF_000007485.1_ASM748v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/485/GCF_000007485.1_ASM748v1,Tropheryma whipplei str. Twist,203267,11
GCF_000380335.1,ASM38033v1,bacteria,GCF_000380335.1_ASM38033v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/380/335/GCF_000380335.1_ASM38033v1,Azotobacter vinelandii CA,1283330,11
GCF_001281405.1,ASM128140v1,bacteria,GCF_001281405.1_ASM128140v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/405/GCF_001281405.1_ASM128140v1,Bartonella ancashensis,1318743,11
GCF_000020965.1,ASM2096v1,bacteria,GCF_000020965.1_ASM2096v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/965/GCF_000020965.1_ASM2096v1,Dictyoglomus thermophilum H-6-12,309799,11
GCF_000815225.1,ASM81522v1,bacteria,GCF_000815225.1_ASM81522v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/815/225/GCF_000815225.1_ASM81522v1,Allofrancisella guangzhouensis,594679,11
GCF_000018205.1,ASM1820v1,bacteria,GCF_000018205.1_ASM1820v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/205/GCF_000018205.1_ASM1820v1,Rickettsia akari str. Hartford,293614,11
GCF_000699505.1,ASM69950v1,bacteria,GCF_000699505.1_ASM69950v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/505/GCF_000699505.1_ASM69950v1,Rhodoluna lacicola,529884,11
GCF_002073715.1,ASM207371v1,bacteria,GCF_002073715.1_ASM207371v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/073/715/GCF_002073715.1_ASM207371v1,Neisseria sicca,490,11
GCF_002117085.1,ASM211708v1,bacteria,GCF_002117085.1_ASM211708v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/085/GCF_002117085.1_ASM211708v1,Nonlabens sediminis,319236,11
GCF_001543145.1,ASM154314v1,bacteria,GCF_001543145.1_ASM154314v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/543/145/GCF_001543145.1_ASM154314v1,Aerococcus sanguinicola,119206,11
GCF_000014125.1,ASM1412v1,bacteria,GCF_000014125.1_ASM1412v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/125/GCF_000014125.1_ASM1412v1,Clostridium novyi NT,386415,11
GCF_000214355.1,ASM21435v1,bacteria,GCF_000214355.1_ASM21435v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/355/GCF_000214355.1_ASM21435v1,Treponema azotonutricium ZAS-9,545695,11
GCF_000517605.1,ASM51760v1,bacteria,GCF_000517605.1_ASM51760v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/605/GCF_000517605.1_ASM51760v1,Rhizobium leguminosarum bv. trifolii WSM1689,754523,11
GCF_000017705.1,ASM1770v1,bacteria,GCF_000017705.1_ASM1770v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/705/GCF_000017705.1_ASM1770v1,Vibrio campbellii ATCC BAA-1116,338187,11
GCF_001697185.1,ASM169718v1,bacteria,GCF_001697185.1_ASM169718v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/697/185/GCF_001697185.1_ASM169718v1,Wenyingzhuangia fucanilytica,1790137,11
GCF_001534665.1,ASM153466v1,bacteria,GCF_001534665.1_ASM153466v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/534/665/GCF_001534665.1_ASM153466v1,Arsenophonus symbiont of Lipoptena fortisetosa,634113,11
GCF_000300235.2,ASM30023v2,bacteria,GCF_000300235.2_ASM30023v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/300/235/GCF_000300235.2_ASM30023v2,Thalassospira xiamenensis M-5 = DSM 17429,1123366,11
GCF_002005405.1,ASM200540v1,bacteria,GCF_002005405.1_ASM200540v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/405/GCF_002005405.1_ASM200540v1,Jeotgalibaca dankookensis,708126,11
GCF_000242455.2,ASM24245v3,bacteria,GCF_000242455.2_ASM24245v3,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/455/GCF_000242455.2_ASM24245v3,Singulisphaera acidiphila DSM 18658,886293,11
GCF_000214435.1,ASM21443v1,bacteria,GCF_000214435.1_ASM21443v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/435/GCF_000214435.1_ASM21443v1,Desulfotomaculum nigrificans CO-1-SRB,868595,11
GCF_000247715.1,ASM24771v1,bacteria,GCF_000247715.1_ASM24771v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/715/GCF_000247715.1_ASM24771v1,Gordonia polyisoprenivorans VH2,1112204,11
GCF_000091305.1,ASM9130v1,bacteria,GCF_000091305.1_ASM9130v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/305/GCF_000091305.1_ASM9130v1,Streptomyces scabiei 87.22,680198,11
GCF_001187785.1,ASM118778v1,bacteria,GCF_001187785.1_ASM118778v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/187/785/GCF_001187785.1_ASM118778v1,Wenzhouxiangella marina,1579979,11
GCF_000023065.1,ASM2306v1,bacteria,GCF_000023065.1_ASM2306v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/065/GCF_000023065.1_ASM2306v1,Tolumonas auensis DSM 9187,595494,11
GCF_000018605.1,ASM1860v1,bacteria,GCF_000018605.1_ASM1860v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/605/GCF_000018605.1_ASM1860v1,Petrotoga mobilis SJ95,403833,11
GCF_000026125.1,ASM2612v1,bacteria,GCF_000026125.1_ASM2612v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/125/GCF_000026125.1_ASM2612v1,Herminiimonas arsenicoxydans,204773,11
GCF_000012825.1,ASM1282v1,bacteria,GCF_000012825.1_ASM1282v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/825/GCF_000012825.1_ASM1282v1,Bacteroides vulgatus ATCC 8482,435590,11
GCF_001028625.1,ASM102862v1,bacteria,GCF_001028625.1_ASM102862v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/625/GCF_001028625.1_ASM102862v1,Altererythrobacter marensis,543877,11
GCF_000024545.1,ASM2454v1,bacteria,GCF_000024545.1_ASM2454v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/545/GCF_000024545.1_ASM2454v1,Stackebrandtia nassauensis DSM 44728,446470,11
GCF_002074155.1,ASM207415v1,bacteria,GCF_002074155.1_ASM207415v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/074/155/GCF_002074155.1_ASM207415v1,Clostridium argentinense,29341,11
GCF_000148645.1,ASM14864v1,bacteria,GCF_000148645.1_ASM14864v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/148/645/GCF_000148645.1_ASM14864v1,Ferrimonas balearica DSM 9799,550540,11
GCF_001704275.1,ASM170427v1,bacteria,GCF_001704275.1_ASM170427v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/704/275/GCF_001704275.1_ASM170427v1,Streptomyces noursei ATCC 11455,316284,11
GCF_000014225.1,ASM1422v1,bacteria,GCF_000014225.1_ASM1422v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/225/GCF_000014225.1_ASM1422v1,Pseudoalteromonas atlantica T6c,342610,11
GCF_000008365.1,ASM836v1,bacteria,GCF_000008365.1_ASM836v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/365/GCF_000008365.1_ASM836v1,Mycoplasma mobile 163K,267748,4
GCF_000016185.1,ASM1618v1,bacteria,GCF_000016185.1_ASM1618v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/185/GCF_000016185.1_ASM1618v1,Rhodospirillum centenum SW,414684,11
GCF_000017865.1,ASM1786v1,bacteria,GCF_000017865.1_ASM1786v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/865/GCF_000017865.1_ASM1786v1,Pseudothermotoga lettingae TMO,416591,11
GCF_000463505.1,ASM46350v1,bacteria,GCF_000463505.1_ASM46350v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/463/505/GCF_000463505.1_ASM46350v1,Streptococcus anginosus C238,862971,11
GCF_000015565.1,ASM1556v1,bacteria,GCF_000015565.1_ASM1556v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/565/GCF_000015565.1_ASM1556v1,Verminephrobacter eiseniae EF01-2,391735,11
GCF_001293125.1,ASM129312v1,bacteria,GCF_001293125.1_ASM129312v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/293/125/GCF_001293125.1_ASM129312v1,Lawsonella clevelandensis,1528099,11
GCF_002079945.1,ASM207994v1,bacteria,GCF_002079945.1_ASM207994v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/079/945/GCF_002079945.1_ASM207994v1,Parasaccharibacter apium,1510841,11
GCF_000325665.1,ASM32566v1,bacteria,GCF_000325665.1_ASM32566v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/325/665/GCF_000325665.1_ASM32566v1,Brachyspira pilosicoli P43/6/78,1042417,11
GCF_000018025.1,ASM1802v1,bacteria,GCF_000018025.1_ASM1802v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/025/GCF_000018025.1_ASM1802v1,Shewanella sediminis HAW-EB3,425104,11
GCF_000183405.1,ASM18340v1,bacteria,GCF_000183405.1_ASM18340v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/405/GCF_000183405.1_ASM18340v1,Calditerrivibrio nitroreducens DSM 19672,768670,11
GCF_000010065.1,ASM1006v1,bacteria,GCF_000010065.1_ASM1006v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/065/GCF_000010065.1_ASM1006v1,Synechococcus elongatus PCC 6301,269084,11
GCF_000197735.1,ASM19773v1,bacteria,GCF_000197735.1_ASM19773v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/197/735/GCF_000197735.1_ASM19773v1,Glutamicibacter arilaitensis Re117,861360,11
GCF_000757785.1,ASM75778v1,bacteria,GCF_000757785.1_ASM75778v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/757/785/GCF_000757785.1_ASM75778v1,Pluralibacter gergoviae,61647,11
GCF_000218545.1,ASM21854v1,bacteria,GCF_000218545.1_ASM21854v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/545/GCF_000218545.1_ASM21854v1,Cellulomonas gilvus ATCC 13127,593907,11
GCF_001022195.1,ASM102219v1,bacteria,GCF_001022195.1_ASM102219v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/022/195/GCF_001022195.1_ASM102219v1,Klebsiella oxytoca,571,11
GCF_000237085.1,ASM23708v1,bacteria,GCF_000237085.1_ASM23708v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/085/GCF_000237085.1_ASM23708v1,[Clostridium] clariflavum DSM 19732,720554,11
GCF_001870205.1,ASM187020v1,bacteria,GCF_001870205.1_ASM187020v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/205/GCF_001870205.1_ASM187020v1,Vagococcus teuberi,519472,11
GCF_000017005.1,ASM1700v1,bacteria,GCF_000017005.1_ASM1700v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/005/GCF_000017005.1_ASM1700v1,Streptococcus gordonii str. Challis substr. CH1,467705,11
GCF_000973105.1,ASM97310v1,bacteria,GCF_000973105.1_ASM97310v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/105/GCF_000973105.1_ASM97310v1,Zobellia galactanivorans,63186,11
GCF_000761155.1,ASM76115v1,bacteria,GCF_000761155.1_ASM76115v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/761/155/GCF_000761155.1_ASM76115v1,Pseudomonas rhizosphaerae,216142,11
GCF_900090215.1,TRABTM,bacteria,GCF_900090215.1_TRABTM,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/090/215/GCF_900090215.1_TRABTM,secondary endosymbiont of Trabutina mannipara,1835721,11
GCF_001999905.1,ASM199990v1,bacteria,GCF_001999905.1_ASM199990v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/905/GCF_001999905.1_ASM199990v1,Planococcus maritimus,192421,11
GCF_001717505.1,ASM171750v1,bacteria,GCF_001717505.1_ASM171750v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/717/505/GCF_001717505.1_ASM171750v1,Dialister pneumosintes,39950,11
GCF_000233915.3,ASM23391v4,bacteria,GCF_000233915.3_ASM23391v4,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/915/GCF_000233915.3_ASM23391v4,Pseudoxanthomonas spadix BD-a59,1045855,11
GCF_000341385.1,ASM34138v1,bacteria,GCF_000341385.1_ASM34138v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/385/GCF_000341385.1_ASM34138v1,Bartonella vinsonii subsp. berkhoffii str. Winnie,1094497,11
